24848	24408
24848	17462
24848	4054
24848	20695
24848	8008
24848	19912
24848	3679
24848	8255
24848	4983
24848	23538
24848	17220
24848	4427
24848	2345
24848	2468
24848	20280
24848	4213
24848	23465
24848	12870
24848	8017
24848	9506
24848	23479
24848	22614
24848	24343
24848	17285
24848	15065
24848	3506
24848	22097
24848	17819
24848	21507
24848	20353
24848	5477
24848	9363
24848	8697
24848	24126
24848	1591
24848	712
24848	530
24848	13170
24848	18052
24848	9598
24848	18415
24848	12632
24848	7921
24848	3735
24848	8387
24848	3204
24848	8245
24848	18644
24848	11960
24848	23533
24848	8091
24848	4036
24848	4107
24848	5823
24848	12249
24848	17338
24848	20372
24848	18960
24848	10973
24848	16152
24848	14501
24848	5895
24848	19212
24848	20919
24848	22203
19691	19303
19691	6039
19691	5160
19691	20806
19691	10791
19691	19187
19691	20897
19691	4623
19691	12845
6021	7866
6021	16498
21626	3832
21626	12463
784	17294
784	22134
19508	2280
19508	3832
19508	23832
19508	9287
19508	3140
19508	2418
19404	5697
19404	4412
19404	3832
19404	24618
19404	2096
19404	13418
19404	13034
19404	24387
19404	24267
19404	18999
19404	21552
9930	3832
9930	14513
9930	12803
9930	1932
9930	16609
9930	6094
9930	16828
9930	7929
9930	8920
9930	6988
9930	5649
9930	10566
9930	2114
9930	11019
9930	8922
9930	15107
9930	19955
9930	3430
6930	3832
6930	17294
6930	189
6930	24552
6930	966
6930	19303
6930	18947
6930	23519
6930	2621
6930	3023
6930	4785
6930	19434
6930	13174
6930	18174
6930	5665
6930	10160
6930	6997
6930	13621
6930	21370
6930	24214
6930	7350
6930	333
6930	3129
6930	23782
6930	10629
6930	2835
6930	119
6930	8385
6930	17628
21391	11955
21391	3542
21391	19423
21391	16739
21391	11718
21391	24693
21391	17003
21391	2509
21391	8444
21391	24572
21391	20863
21391	2748
21391	1440
21391	3078
21391	13218
21391	3646
21391	2012
21391	1021
19027	19423
17551	23558
17551	12221
11439	3832
11439	17294
11439	19303
11439	21559
11439	17391
11439	7886
11439	14426
11439	13550
11439	6852
11439	10395
11439	13319
11439	14717
11439	21896
11439	15232
11439	8231
11439	17698
11439	17180
11439	11793
11439	4950
11439	10373
11439	21644
11439	24269
10987	24618
10987	12803
10987	6039
10987	6114
10987	22134
10987	2865
954	3832
954	3268
13646	3832
2444	16144
2444	2593
2444	3832
2444	24618
2444	12803
2444	4364
2444	966
2444	8675
2444	6114
2444	17391
2444	91
2444	6584
2444	19434
2444	1612
24112	5697
24112	3832
24112	13546
6803	11644
6803	12803
6803	19303
6803	1932
6803	7718
6803	15235
6803	1796
6803	3116
4850	19423
4850	942
15798	6039
15798	18254
15798	17461
19110	16144
19110	4765
19110	24618
19110	12803
19110	966
19110	18947
19110	13418
19110	22301
5949	8560
5949	19303
5949	499
5949	14244
5949	950
16144	2444
16144	19110
16144	16108
16144	11955
16144	24618
16144	13069
16144	12803
16144	6039
16144	23202
16144	6114
16144	24963
16144	5689
16144	15566
16144	17574
16144	8683
16144	11554
16144	6023
16144	6904
16144	15562
16144	15997
16144	22869
16144	1771
16144	10394
16144	12983
16144	5119
16144	4658
16144	6603
16144	22090
16144	19301
16144	9684
2593	2444
2593	1185
2593	3832
2593	13069
2593	10732
2593	9834
2593	17854
2593	16828
2593	11554
2593	22522
2593	21291
2593	4049
2593	23217
3392	14045
3392	1185
3392	3832
3392	15074
3392	1429
3392	6814
14022	22548
14022	14214
14022	19076
14022	15176
14022	16585
1185	2593
1185	3392
1185	5697
1185	3832
1185	14513
1185	1729
1185	11644
1185	12086
1185	24618
1185	966
1185	19303
1185	19423
1185	10732
1185	23519
1185	14776
1185	7803
1185	21705
1185	3140
1185	18481
1185	8679
1185	8385
1185	7880
1185	10357
1185	3430
5697	4476
5697	19404
5697	24112
5697	1185
5697	11955
5697	14513
5697	4765
5697	6948
5697	13418
5697	5664
5697	5689
5697	18437
5697	18642
5697	15546
5697	8683
5697	9188
5697	15785
5697	14112
5697	11872
5697	4950
5697	8449
5697	360
5697	7420
5697	14487
5697	16806
5697	3748
5697	16599
5697	3141
5697	20342
5697	4995
5697	14679
5697	9877
5697	1379
5697	10268
5697	4882
5697	19693
5697	14214
5697	22935
5697	18771
5697	9891
5697	18051
5697	4222
15445	14776
15445	19434
15445	22869
16108	16144
16108	11955
16108	966
16108	8675
16108	24496
4412	19404
414	12803
414	5329
414	23819
414	6079
3832	20895
3832	23048
3832	20837
3832	21626
3832	19508
3832	19404
3832	9930
3832	6930
3832	11439
3832	954
3832	13646
3832	2444
3832	24112
3832	2593
3832	3392
3832	1185
3832	11955
3832	14513
3832	17294
3832	189
3832	13546
3832	2518
3832	4765
3832	4019
3832	8300
3832	11493
3832	24618
3832	13069
3832	4364
3832	16428
3832	8560
3832	21246
3832	19303
3832	20710
3832	16139
3832	11823
3832	8675
3832	17442
3832	6671
3832	10732
3832	2096
3832	18869
3832	1788
3832	2079
3832	23202
3832	19552
3832	16066
3832	5534
3832	17496
3832	24221
3832	6114
3832	1932
3832	617
3832	11276
3832	1413
3832	2966
3832	17391
3832	14776
3832	13056
3832	23828
3832	16739
3832	91
3832	2072
3832	15074
3832	14426
3832	24259
3832	13418
3832	20480
3832	21908
3832	2469
3832	7281
3832	18437
3832	19577
3832	12262
3832	5372
3832	5042
3832	5482
3832	4620
3832	2901
3832	6949
3832	11144
3832	22920
3832	17574
3832	7850
3832	18642
3832	10819
3832	11678
3832	9018
3832	15546
3832	4307
3832	24889
3832	16729
3832	1822
3832	1190
3832	3214
3832	23170
3832	23026
3832	3934
3832	5649
3832	3948
3832	14032
3832	9188
3832	10660
3832	11554
3832	1872
3832	15836
3832	6023
3832	18284
3832	12204
3832	184
3832	18416
3832	7978
3832	6904
3832	15785
3832	16431
3832	11872
3832	1477
3832	20058
3832	15562
3832	7096
3832	4569
3832	8679
3832	18115
3832	14853
3832	2711
3832	18187
3832	4254
3832	16593
3832	4332
3832	17566
3832	8385
3832	14767
3832	2964
3832	9877
3832	16973
3832	7665
3832	1408
3832	12944
3832	22370
3832	15469
3832	6762
3832	821
3832	17664
3832	24390
3832	14711
3832	1831
3832	11548
3832	10268
3832	21320
3832	3937
3832	8923
3832	16104
3832	12342
3832	14663
3832	21525
3832	13094
3832	4483
3832	4882
3832	3172
3832	1980
3832	10251
3832	3278
3832	4465
3832	2903
3832	16267
3832	15125
3832	1616
3832	2344
3832	1728
3832	4359
3832	2739
3832	19076
3832	12189
3832	5266
3832	11308
3832	16479
3832	11603
3832	8908
3832	6216
3832	842
3832	21889
3832	24614
3832	17320
3832	20084
3832	19626
3832	6390
3832	19840
3832	21641
3832	16204
3832	21253
3832	17728
3832	3669
3832	24917
3832	10610
3832	12264
3832	18063
3832	17527
3832	22798
3832	1096
3832	16519
3832	20718
3832	18315
3832	14226
3832	21384
3832	14065
3832	15879
3832	12004
3832	24253
3832	10740
3832	24986
3832	4518
3832	12230
3832	7072
3832	13428
3832	4776
3832	3993
3832	16786
3832	17128
3832	19545
3832	16442
3832	14260
3832	9310
3832	21751
3832	16416
3832	18158
3832	2397
3832	18233
3832	15117
3832	23638
3832	4682
3832	20321
3832	10006
3832	12150
3832	3895
3832	24003
3832	8393
3832	21111
3832	6606
3832	5812
3832	16494
3832	7103
3832	7128
3832	20797
3832	11957
3832	20162
3832	13071
3832	10983
3832	9427
3832	18621
3832	17109
3832	6445
3832	20643
3832	12067
3832	8430
3832	18255
3832	10294
3832	412
3832	18878
3832	11491
3832	17170
3832	3946
3832	13235
3832	17016
3832	8694
3832	2700
3832	4676
3832	16818
3832	21888
3832	14176
3832	22317
3832	11995
3832	8813
3832	1301
3832	17708
3832	13795
3832	6576
3832	673
3832	12054
3832	20929
3832	8014
3832	18120
3832	8062
3832	21360
3832	19454
3832	24251
3832	12395
3832	2784
3832	2963
3832	3446
3832	2716
3832	7497
3832	9891
3832	8735
3832	20996
3832	3004
3832	24315
3832	11341
3832	19408
3832	24158
3832	21514
3832	22771
3832	11159
3832	6054
3832	4265
3832	4432
3832	6980
3832	3269
3832	4809
3832	14330
3832	11518
3832	5867
20966	21993
20966	6692
8354	966
8354	23519
8354	6948
8354	19434
11955	21391
11955	16144
11955	5697
11955	16108
11955	3832
11955	13546
11955	4765
11955	8821
11955	24618
11955	966
11955	8675
11955	19423
11955	23865
11955	23364
11955	19628
11955	15201
11955	13418
11955	19434
11955	4307
11955	4623
11955	18478
11955	17925
11955	7973
11955	19525
11955	2889
11955	8530
11955	11537
11955	2844
11955	12392
11955	18286
11955	18051
11955	21900
8914	18947
8914	331
8914	1757
16045	9330
14513	2280
14513	9330
14513	24848
14513	9930
14513	1185
14513	5697
14513	3832
14513	4765
14513	19868
14513	24618
14513	8560
14513	2919
14513	21246
14513	966
14513	19303
14513	8208
14513	10732
14513	17069
14513	23519
14513	1843
14513	3295
14513	18112
14513	11142
14513	13056
14513	7886
14513	9819
14513	14
14513	12402
14513	4785
14513	22571
14513	23965
14513	12262
14513	11678
14513	15546
14513	23356
14513	13640
14513	21658
14513	3934
14513	9188
14513	6023
14513	14989
14513	18038
14513	6814
14513	9877
14513	15469
14513	4351
14513	15373
14513	20862
14513	22626
14513	22081
14513	9779
14513	92
14513	9864
14513	15398
14513	14588
14513	11735
14513	14479
14513	6542
14513	20305
14513	5511
14513	13221
14513	18728
14513	14579
14513	21418
14513	18932
14513	20565
14513	21323
14513	24412
14513	10677
14513	10166
14513	19398
14513	24828
14513	20331
14513	14370
14513	604
14513	2140
14513	7634
14513	7033
14513	10766
14513	6496
14513	16241
14513	594
14513	24201
14513	4992
14513	4786
14513	11145
14513	3569
14513	22965
14513	10917
14513	18167
14513	3062
14513	13397
14513	21831
14513	20566
14513	21613
14513	7424
14513	24313
14513	17938
14513	10301
14513	15216
14513	17254
14513	20718
14513	833
14513	2638
14513	9027
14513	18315
14513	7819
14513	23489
14513	9590
14513	14540
14513	12718
14513	2572
14513	6878
14513	931
14513	8850
14513	22413
14513	13928
14513	487
14513	14649
14513	4002
14513	14075
14513	12508
14513	14833
14513	10429
14513	18853
14513	12717
14513	23087
14513	21297
14513	8655
14513	4955
14513	6278
14513	4239
14513	8390
14513	1463
14513	11193
14513	19162
14513	23695
14513	9126
14513	19694
14513	1247
14513	14226
14513	5808
14513	6842
19522	9330
19522	4092
20584	18224
14484	23812
14484	1736
14484	8727
14484	9506
14484	4036
14484	14678
14484	4817
14484	12248
14484	19100
14484	17085
14484	10112
14484	7988
14484	19756
14484	16939
14484	10521
14484	16302
14484	6106
14484	23319
14484	17683
14484	13270
14484	2177
14484	14759
14484	590
14484	5770
14484	21850
17294	2280
17294	784
17294	6930
17294	11439
17294	3832
17294	189
17294	4765
17294	24552
17294	2455
17294	6639
17294	8560
17294	17769
17294	966
17294	19303
17294	20710
17294	3354
17294	18947
17294	10732
17294	16496
17294	18626
17294	1306
17294	21559
17294	14009
17294	17011
17294	11142
17294	21590
17294	17391
17294	7886
17294	9819
17294	91
17294	10222
17294	1224
17294	7850
17294	14439
17294	633
17294	7366
17294	938
17294	13550
17294	339
17294	14233
17294	8192
17294	21658
17294	10493
17294	22495
17294	6040
17294	8132
17294	3972
17294	2731
17294	15785
17294	10386
17294	7973
17294	11087
17294	20423
17294	951
17294	3528
17294	14001
17294	2657
17294	19899
17294	8923
17294	12342
17294	14214
17294	24009
17294	1971
17294	7171
17294	19600
17294	5283
17294	22717
17294	13301
17294	24854
17294	18688
17294	2609
17294	6967
17294	18451
17294	21003
17294	10997
17294	7952
17294	23435
17294	19044
17294	9369
17294	16837
17294	22932
17294	24246
17294	22768
17294	7915
17294	8180
17294	22993
17294	8607
17294	8896
17294	14764
17294	16318
17294	23994
17294	8479
17294	7964
17294	12953
17294	9674
17294	3226
17294	19966
17294	10627
17294	20195
17294	19909
17294	20252
17294	17284
17294	2516
17294	7029
17294	10394
17294	857
17294	23200
17294	21579
17294	18499
17294	12459
17294	2089
17294	15405
17294	1176
17294	12441
17294	13740
17294	18116
17294	280
17294	17613
17294	20903
17294	8753
17294	7528
17294	23945
17294	4622
17294	20290
17294	19519
17294	10129
17294	8501
17294	17226
17294	7
17294	3590
17294	15237
17294	12124
17294	14683
17294	11848
17294	3580
17294	9596
17294	20258
17294	23560
17294	21827
17294	438
17294	7464
17294	18278
17294	11049
17294	12521
17294	9205
17294	13095
17294	19297
17294	21415
17294	23348
17294	17076
17294	6310
17294	14528
17294	16658
17294	14541
17294	14436
17294	19189
17294	15615
17294	20417
17294	24840
17294	22491
16071	20230
16071	24963
16071	7886
16071	4922
16071	10222
16071	11923
16071	10493
16071	20059
16071	3444
16071	22297
16071	14683
16071	8128
16071	14073
16071	18678
16071	2322
16071	13622
16071	17090
189	14045
189	6930
189	3832
189	17294
189	24552
189	2455
189	14438
189	24618
189	4364
189	19303
189	10732
189	3295
189	5534
189	2621
189	12809
189	17391
189	15574
189	18956
189	12402
189	19434
189	13662
189	13061
189	18174
189	2835
189	18552
189	19791
189	8153
189	6887
189	7552
189	20054
189	14834
189	15320
189	2050
189	1904
189	20498
189	13578
189	15203
189	5289
189	9755
189	21508
189	8958
189	21762
13546	2280
13546	24660
13546	24112
13546	3832
13546	11955
13546	4765
13546	14164
13546	12803
13546	966
13546	16139
13546	23519
13546	331
13546	21212
13546	23202
13546	23828
13546	7886
13546	6584
13546	13418
13546	21908
13546	16130
13546	24387
13546	6094
13546	16825
13546	16828
13546	18642
13546	6411
13546	24054
13546	4307
13546	13174
13546	2835
13546	16078
13546	1190
13546	8920
13546	1482
13546	3140
13546	3214
13546	22134
13546	23170
13546	6868
13546	9079
13546	18254
13546	3934
13546	5429
13546	5649
13546	1872
13546	6023
13546	23146
13546	21142
13546	1477
13546	20058
13546	6852
13546	17566
13546	22869
13546	17135
13546	4343
13546	3477
13546	20911
13546	7081
13546	21525
13546	19525
13546	16267
13546	2344
13546	23691
13546	8559
13546	22720
13546	11578
13546	6147
13546	11935
13546	19813
13546	12395
13546	9891
13546	24417
13546	13487
13546	18226
13546	5685
13546	20510
13546	22041
13546	1139
13546	18830
13546	22640
13546	23488
13546	3634
13546	23549
13546	20405
13546	16347
13383	14045
13383	966
13383	12358
13383	10732
13383	12809
13383	17391
18194	22927
19656	3607
19656	16420
22927	18194
2518	3832
2518	24618
2518	4364
2518	2096
2518	6039
2518	2621
2518	4092
2518	91
2518	6948
2518	23561
2518	22289
2518	16828
2518	4487
2518	9079
2518	15565
2518	24371
2518	22869
2518	2997
2518	10061
2518	17839
2518	20405
4765	4476
4765	14045
4765	24848
4765	19110
4765	5697
4765	3832
4765	11955
4765	14513
4765	17294
4765	13546
4765	24618
4765	13069
4765	12803
4765	4138
4765	966
4765	19303
4765	24707
4765	16139
4765	3402
4765	3354
4765	12358
4765	18947
4765	6532
4765	8379
4765	23202
4765	19552
4765	7812
4765	24963
4765	1932
4765	15574
4765	7886
4765	18956
4765	6948
4765	4785
4765	22734
4765	21716
4765	19434
4765	16916
4765	17854
4765	1612
4765	4056
4765	11395
4765	22437
4765	14356
4765	4620
4765	17574
4765	18642
4765	20878
4765	12453
4765	3607
4765	4307
4765	18174
4765	1757
4765	18478
4765	7800
4765	20846
4765	10609
4765	6023
4765	450
4765	6040
4765	24071
4765	16842
4765	21501
4765	18367
4765	15551
4765	4254
4765	6814
4765	6211
4765	7044
4765	9085
4765	2418
4765	9253
4765	10255
4765	14214
4765	2609
4765	6613
4765	19100
4765	759
4765	293
4765	23051
4765	4658
4765	22090
4765	2121
4765	19076
4765	11228
4765	14180
4765	15628
4765	19570
4765	6840
4765	16231
4765	20536
4765	11308
4765	16521
4765	14479
4765	9067
4765	10920
4765	10239
4765	18776
4765	1962
4765	3655
4765	6364
4765	10680
4765	8572
4765	21029
4765	3554
4765	11292
4765	14675
4765	11290
4765	1518
4765	21869
4765	21983
4765	21900
14164	13546
8821	11955
8821	9648
11761	11493
11761	17594
11761	6402
11761	498
11761	13519
11761	8098
11761	16176
11761	4052
11761	9051
4019	3832
8300	3832
8300	24552
8300	4927
8300	5281
8300	12803
8300	4364
8300	966
8300	19303
8300	8675
8300	18947
8300	23519
8300	23202
8300	12402
8300	21716
8300	19434
8300	1612
8300	14233
8300	9967
8300	17925
8300	22328
8300	4282
8300	22464
8300	2844
8300	24616
8300	17950
8300	5562
8300	22274
12089	4364
12089	8675
12089	6948
12089	19434
12089	22134
12089	10549
12089	15469
12089	3615
12089	12342
12089	22464
12089	6566
12089	21900
12089	23946
18909	11644
18909	10732
18909	10076
13285	22734
13285	19132
13285	14820
13285	22112
13285	11003
13285	10807
13285	4714
13285	21440
13285	20397
13285	12529
22265	11644
1729	14045
1729	1185
1729	3542
1729	19303
1729	10732
1729	5534
1729	17496
1729	15574
1729	18956
1729	14426
1729	22664
1729	3248
1729	18733
1729	15566
1729	16548
1729	2057
1729	17004
1729	11678
1729	5279
1729	9188
1729	4282
1729	21501
1729	24780
1729	17216
1729	21579
1729	6830
1729	17793
1729	15242
1729	3836
1729	5901
1729	4314
1729	2494
1729	7058
1729	20274
1729	21206
1729	9685
1729	17162
1729	7008
11493	3832
11493	19868
11493	966
24552	24848
24552	6930
24552	17294
24552	189
24552	8300
24552	13069
24552	8560
24552	19303
24552	18947
24552	10732
24552	5534
24552	17391
24552	13418
24552	12262
24552	3620
24552	14439
24552	1190
24552	5921
24552	18478
24552	17925
24552	18284
24552	8385
24552	14922
24552	6535
24552	17634
24552	14214
24552	24731
24552	17825
24552	1307
24552	14160
24552	20442
24552	2840
24552	8958
24552	9844
24552	11597
24552	3066
24552	22752
24552	16855
24552	2040
24552	21900
24552	18829
21594	14667
11644	20837
11644	6803
11644	1185
11644	18909
11644	22265
11644	15167
11644	17769
11644	19303
11644	10732
11644	17069
11644	11142
11644	21595
11644	17391
11644	24623
11644	22664
11644	7281
11644	15003
11644	11923
11644	5279
11644	2500
11644	12536
11644	18284
11644	6040
11644	7765
11644	19081
11644	18187
11644	24573
11644	17433
11644	2671
11644	22370
11644	24774
11644	20832
11644	17829
11644	4483
11644	301
11644	14214
11644	13199
11644	24086
11644	16293
11644	9864
11644	17825
11644	20090
11644	17481
11644	24639
11644	943
11644	9524
11644	18227
11644	594
11644	19189
11644	2087
11644	3639
11644	8227
11644	7939
11644	14269
11644	18464
11644	24539
11644	2062
11644	3931
11644	22182
24861	12592
10730	13230
10730	21624
4927	8300
2455	17294
2455	189
2455	8560
2455	10732
2455	17391
2455	4180
2455	19613
2455	2731
2455	261
2455	23108
2455	21641
2455	13428
2455	12124
2455	12521
2455	19189
2455	23696
2455	16365
2455	717
2455	18534
2455	1647
2455	1040
2455	5386
2455	21125
2455	24376
2455	16076
2455	16927
2455	11455
20230	16071
20230	966
20230	3607
20230	6868
20230	11554
20230	13302
20230	14834
19868	20837
19868	14513
19868	11493
19868	4364
19868	8560
19868	21246
19868	19303
19868	11823
19868	6532
19868	10732
19868	17069
19868	5677
19868	7277
19868	12809
19868	15574
19868	11804
19868	15074
19868	4899
19868	4785
19868	7803
19868	3472
19868	5588
19868	20806
19868	5318
19868	1130
19868	17620
19868	21658
19868	3948
19868	16021
19868	8231
19868	4950
19868	18038
19868	4271
19868	18552
19868	4569
19868	18115
19868	14853
19868	7220
19868	11058
19868	20342
19868	4995
19868	781
19868	21854
19868	2169
19868	7500
19868	10316
19868	12592
19868	4882
19868	4901
19868	24086
19868	4161
19868	9603
19868	11417
19868	21342
19868	2587
19868	12256
19868	14170
19868	19997
19868	23401
19868	3096
19868	18063
19868	17527
19868	16987
19868	21820
19868	6891
19868	13976
19868	20250
19868	15237
19868	21029
19868	10952
19868	23360
19868	7855
19868	1951
19868	750
19868	18534
19868	17575
19868	16006
19868	20652
19868	5058
19868	14998
19868	23614
19868	381
19868	6989
19868	14674
19868	4065
19868	18175
19868	22885
19868	6188
19868	1647
19868	8173
19868	25032
19868	18674
19868	1316
19868	6326
19868	9574
19868	14743
19868	18513
19868	2524
19868	13286
19868	16245
19868	8015
19868	1001
19868	11016
19868	5172
19868	22104
19868	18839
19868	151
19868	9353
19868	8455
19868	358
19868	23326
19868	12567
19868	1941
19868	6771
19868	13357
19868	16906
19868	21163
19868	15992
19868	5887
19868	18914
19868	7193
19868	749
19868	5632
19868	20938
19868	3412
19868	4936
19868	16572
19868	21565
14438	189
14438	21246
14438	19303
14438	6532
14438	8875
14438	15574
14438	13662
14438	17574
14438	3607
14438	18952
14438	21910
14438	781
14438	12476
14438	18433
14438	10280
14438	11223
14438	11929
12086	1185
12086	4364
12086	6639
12086	3542
12086	966
12086	19303
12086	1057
12086	1932
12086	17391
12086	15574
12086	11804
12086	14
12086	12402
12086	13418
12086	3442
12086	16828
12086	930
12086	18875
12086	17013
12086	15561
12086	22533
12086	23601
12086	18060
12086	929
12086	20022
12086	22256
12086	18988
12086	13029
12086	2141
12086	20701
22402	19303
24618	20837
24618	14045
24618	19404
24618	10987
24618	2444
24618	19110
24618	16144
24618	1185
24618	3832
24618	11955
24618	14513
24618	189
24618	2518
24618	4765
24618	12803
24618	4364
24618	18947
24618	23865
24618	10732
24618	2096
24618	24565
24618	23202
24618	24963
24618	1932
24618	9986
